ticker,period_end,filed_date,fiscal_year,fiscal_period,revenue,gross_profit,cost_of_revenue,operating_income,ebitda,net_income,r_and_d_expense,sga_expense,interest_expense,income_tax_expense,depreciation_amortization,total_assets,current_assets,total_equity,total_liabilities,current_liabilities,long_term_debt,total_debt,cash_and_equivalents,inventory,accounts_receivable,retained_earnings,operating_cash_flow,free_cash_flow,capex,investing_cash_flow,financing_cash_flow,eps_diluted,shares_outstanding,gross_margin,operating_margin,ebitda_margin,net_margin,roe,roa,asset_turnover,current_ratio,quick_ratio,working_capital,debt_to_equity,debt_ratio,net_debt,interest_coverage,capex_to_revenue,revenue_growth_yoy,operating_income_growth_yoy,net_income_growth_yoy
GOOGL,2025-12-31,2026-02-05,2025,Q4,,68062000000.0,49298000000.0,39780000000,45455000000.0,39032000000,20520000000.0,7392000000.0,,6467000000,16649000000.0,595281000000,206038000000.0,415265000000,180016000000.0,102745000000.0,49085000000.0,59291000000.0,30708000000.0,,62886000000.0,324055000000,52402000000.0,24551000000.0,74250000000.0,-51776000000.0,7028000000.0,2.82,12228000000.0,,,,,0.3759719697060913,0.26227613513617937,,2.005333592875566,2.005333592875566,103293000000.0,0.14277870757227312,0.3024050826416432,28583000000.0,,,,0.08810416039826034,0.22792336489759965
LLY,2020-03-31,2020-05-01,2020,Q1,5859800000.0,,1215100000.0,1679900000,,1456500000,1392100000.0,1549600000.0,92500000.0,223400000,273600000.0,41102800000,13994200000.0,3078800000,38024000000.0,12610200000.0,13982300000.0,,,3102400000.0,5106100000.0,5879400000,,,258300000.0,,,,,,0.2866821393221612,,0.2485579712618178,1.8922956996232299,0.1417421684167502,0.5702579872904036,1.1097524226419881,0.8637293619450921,1384000000.0,,0.9250951273392567,,18.161081081081083,0.044080002730468616,,,
LLY,2020-06-30,2020-07-31,2020,Q2,5499400000.0,,1222000000.0,1643700000,,1412000000,1390200000.0,1448600000.0,88300000.0,231700000,,41967000000,14581900000.0,4092900000,37874100000.0,11988500000.0,15064400000.0,,,3313900000.0,4828900000.0,6617200000,,,,,,,,,0.2988871513255992,,0.256755282394443,1.3799506462410516,0.13458193342388067,0.5241642242714514,1.2163239771447638,0.9399007382074488,2593400000.0,,0.9024733719350918,,18.614949037372593,,,,
LLY,2020-09-30,2020-10-28,2020,Q3,5740600000.0,,1326400000.0,1437200000,,1208400000,1465400000.0,1569100000.0,89600000.0,228800000,,43946000000,16239900000.0,4826900000,39119100000.0,11976900000.0,16334600000.0,,,3555400000.0,4886700000.0,7154000000,,,,,,,,,0.2503571055290388,,0.21050064453193046,1.0013880544448819,0.10998953260820098,0.5225139944477313,1.3559351752122837,1.0590803964297941,4263000000.0,,0.8901629272288718,,16.040178571428573,,,,
LLY,2020-12-31,2021-02-17,2020,Q4,7440000000.0,,1719800000.0,2469100000,,2116800000,1838000000.0,1553900000.0,89200000.0,352300000,1050300000.0,46633100000,17462100000.0,5641600000,,12481600000.0,16348700000.0,,,3980300000.0,5875300000.0,7830200000,,,,,,,,,0.33186827956989245,,0.2845161290322581,1.500850822461713,0.18157060113953394,0.638173314662761,1.3990273682861172,1.0801339571849762,4980500000.0,,,,27.680493273542602,,,,
LLY,2021-03-31,2021-04-30,2021,Q1,6805600000.0,,1878600000.0,1476400000,,1355300000,1684800000.0,1576000000.0,87800000.0,121100000,350300000.0,46838300000,16604500000.0,6898700000,39939600000.0,11714200000.0,16199600000.0,,,3660800000.0,5592800000.0,9181300000,,,300300000.0,,,,,,0.21693899141883155,,0.19914482191136712,0.7858292141997768,0.11574288562992252,0.581199573853022,1.4174676887879667,1.104958085059159,4890300000.0,,0.852712416974997,,16.815489749430522,0.044125426119666154,0.16140482610327997,-0.12113816298589201,-0.06948163405423961
LLY,2021-06-30,2021-08-03,2021,Q2,6740100000.0,,1953200000.0,1593900000,,1390200000,1672800000.0,1685700000.0,86900000.0,203700000,,47809000000,17295500000.0,6444400000,41364600000.0,15093200000.0,14736600000.0,,,3824900000.0,5829400000.0,8530100000,,,,,,,,,0.23648017091734544,,0.20625806738772423,0.8628887095773075,0.11631282812859503,0.5639189273986069,1.1459133914610553,0.8924946333448175,2202300000.0,,0.865205296073961,,18.341772151898734,,0.225606429792341,-0.030297499543712355,-0.015439093484419263
LLY,2021-09-30,2021-10-27,2021,Q3,6772800000.0,,1430800000.0,1245300000,,1110100000,1465400000.0,1577900000.0,83600000.0,135200000,,48187000000,17808300000.0,7757000000,40430000000.0,13682000000.0,15522400000.0,,,3907400000.0,5914300000.0,9639400000,,,,,,,,,0.18386782423812897,,0.16390562248995985,0.572437798117829,0.09214933488285222,0.5622097246145226,1.301586025434878,1.0159991229352434,4126300000.0,,0.8390229730010169,,14.895933014354068,,0.1798069888165,-0.1335235179515725,-0.08134723601456471
LLY,2021-12-31,2022-02-23,2021,Q4,7999900000.0,,2050200000.0,1839900000,,1726100000,2202900000.0,1592000000.0,81500000.0,113800000,1197300000.0,48806000000,18452400000.0,8979200000,,15052700000.0,16741200000.0,,,3886000000.0,6672800000.0,8958500000,,,,,,,,,0.229990374879686,,0.2157651970649633,0.7689326443335709,0.14146621317051183,0.6556488956275868,1.2258531691988812,0.9676935034910681,3399700000.0,,,,22.575460122699386,,0.07525537634408602,-0.25482969503057795,-0.18457105064247922
LLY,2022-03-31,2022-04-29,2022,Q1,7810000000.0,,2072100000.0,2053600000,,1902900000,1672100000.0,1557900000.0,87800000.0,150700000,435700000.0,46919300000,16964700000.0,9330800000,37588500000.0,13386000000.0,15152900000.0,,,3893000000.0,6322500000.0,9369400000,,,365400000.0,,,,,,0.2629449423815621,,0.2436491677336748,0.8157499892828053,0.1622274842122538,0.6658240851845616,1.267346481398476,0.9765202450321231,3578700000.0,,0.8011308779116483,,23.389521640091115,0.046786171574903966,0.14758434230633596,0.3909509617989705,0.40404338522836275
LLY,2022-06-30,2022-08-04,2022,Q2,6740100000.0,,1953200000.0,1593900000,,1390200000,1655000000.0,1685700000.0,86900000.0,203700000,,47063600000,17115200000.0,8544700000,38518900000.0,15620600000.0,14692000000.0,,,3899400000.0,6364500000.0,8556000000,,,,,,,,,0.23648017091734544,,0.20625806738772423,0.6507893782110548,0.11815500726676242,0.5728503556888975,1.0956813438664328,0.8460494475244229,1494600000.0,,0.8184435529793725,,18.341772151898734,,0.0,0.0,0.0
LLY,2022-09-30,2022-11-01,2022,Q3,6772800000.0,,1430800000.0,1245300000,,1110100000,1802900000.0,1577900000.0,83600000.0,135200000,,47461500000,17639900000.0,10070100000,37391400000.0,15652800000.0,14143800000.0,,,3831100000.0,6715300000.0,10006500000,,,,,,,,,0.18386782423812897,,0.16390562248995985,0.4409489478753935,0.09355793643268755,0.5708037040548655,1.1269485331697844,0.8821936011448431,1987100000.0,,0.787825922063146,,14.895933014354068,,0.0,0.0,0.0
LLY,2022-12-31,2023-02-22,2022,Q4,7218500000.0,,1173700000.0,1913600000,,1841600000,2060800000.0,1618900000.0,73300000.0,72000000,1086800000.0,49489800000,18034500000.0,10649800000,,17138200000.0,14815300000.0,,,4309700000.0,6896000000.0,10042600000,,,,,,,,,0.2650966267230034,,0.2551222553162014,0.6916937407275254,0.14884683308479726,0.5834333539436409,1.0522983743917098,0.8008308923924333,896300000.0,,,,26.106412005457027,,-0.0976762209527619,0.04005652481113104,0.0669138520363826
LLY,2023-03-31,2023-04-27,2023,Q1,6960000000.0,,1626700000.0,1529700000,,1344900000,1610100000.0,1749200000.0,102800000.0,184800000,362300000.0,53163000000,20811400000.0,11190400000,41972600000.0,16010000000.0,18880500000.0,,,4544800000.0,7526200000.0,10639300000,,,,,,,,,0.2197844827586207,,0.19323275862068964,0.48073348584501,0.10119067772699057,0.5236724789797416,1.2999000624609618,1.0160274828232354,4801400000.0,,0.7895077403457291,,14.880350194552529,,-0.1088348271446863,-0.2551129723412544,-0.2932366388144411
LLY,2023-06-30,2023-08-08,2023,Q2,8312100000.0,,1807400000.0,2088900000,,1763200000,2356500000.0,1925400000.0,120300000.0,325700000,,54814000000,21331600000.0,11063800000,43750200000.0,18915000000.0,18158400000.0,,,4798700000.0,7516100000.0,10368500000,,,,,,,,,0.2513083336340997,,0.21212449320869575,0.6374663316401237,0.12866785857627613,0.6065676651950231,1.1277610362146444,0.8740629130319852,2416600000.0,,0.7981574050425074,,17.364089775561098,,0.23323096096497084,0.3105590062111801,0.2683067184577759
LLY,2023-09-30,2023-11-02,2023,Q3,6941600000.0,,1579100000.0,1565500000,,1451700000,,1614200000.0,81500000.0,113800000,,57915500000,23007000000.0,11220400000,46695100000.0,21998200000.0,17923600000.0,,,4901400000.0,8167100000.0,10309900000,,,,,,,,,0.2255243747839115,,0.20913045983634898,0.5175216569819258,0.10026331465669812,0.47942951368804554,1.045858297497068,0.8230491585675191,1008800000.0,,0.8062625721956989,,19.208588957055216,,0.024923222300968582,0.2571267967558018,0.3077200252229529
LLY,2023-12-31,2024-02-21,2023,Q4,11910400000.0,,2069000000.0,1370500000,,680600000,,2114300000.0,181300000.0,689900000,1165000000.0,64006300000,25727000000.0,10771900000,,27293200000.0,19104600000.0,,,5772800000.0,9090500000.0,10312300000,,,,,,,,,0.11506750403009135,,0.05714333691563676,0.2527316443710023,0.04253331312698906,0.7443267303374824,0.9426157431155013,0.7311051837087627,-1566200000.0,,,,7.559293987865416,,0.6499826833829743,-0.28381061872909696,-0.6304300608166812
LLY,2024-03-31,2024-04-30,2024,Q1,8768000000.0,,1673500000.0,2536100000,,2242900000,,1952200000.0,179600000.0,293200000,400600000.0,63943500000,25188800000.0,12812200000,51131300000.0,18598100000.0,24559900000.0,,,6101800000.0,7885600000.0,12553900000,,,,,,,,,0.28924498175182484,,0.255805200729927,0.7002388348605235,0.14030511310766536,0.5484842087155066,1.3543749092649249,1.0262876315322533,6590700000.0,,0.7996324880558618,,14.120824053452116,,0.2597701149425287,0.6579067791070144,0.6677076362554837
LLY,2024-06-30,2024-08-08,2024,Q2,8312100000.0,,1807400000.0,2088900000,,1763200000,,1925400000.0,,325700000,,71874800000,30204300000.0,13562000000,58312800000.0,27121200000.0,23730400000.0,,,6481500000.0,11027900000.0,13178000000,,,,,,,,,0.2513083336340997,,0.21212449320869575,0.5200412918448606,0.09812618609025694,0.4625877219832264,1.113678598292111,0.874695809919915,3083100000.0,,0.8113107792995597,,,,0.0,0.0,0.0
LLY,2024-09-30,2024-10-30,2024,Q3,11439100000.0,,2170800000.0,1588400000,,970300000,,2099800000.0,,618100000,,75606900000,31415100000.0,14240000000,61366900000.0,24674100000.0,29045400000.0,,,7459800000.0,10294800000.0,13627200000,,,,,,,,,0.138857077916969,,0.0848231067129407,0.2725561797752809,0.05133393909815109,0.6051881508169228,1.2732014541563825,0.9708682383551984,6741000000.0,,0.8116574016392684,,,,0.6479053820444854,0.01462791440434366,-0.3316112144382448
LLY,2024-12-31,2025-02-19,2024,Q4,16523500000.0,11129000000.0,2766600000.0,6467000000,5748200000.0,5613600000,,2616400000.0,,853400000,1366000000.0,78714900000,32739700000.0,14192100000,,28376600000.0,29474000000.0,33644000000.0,3268000000.0,7589200000.0,11005700000.0,13545000000,2473800000.0,726600000.0,,-1920500000.0,-225400000.0,4.88,903158000.0,0.6735255847732018,0.3913819711320241,0.3478802917057524,0.3397343177898145,1.5821759993235673,0.2852623836147921,0.8396631387450152,1.1537569687700429,0.8863112564577856,4363100000.0,2.3706146377209856,,30376000000.0,,,0.38731696668457816,3.7187157971543234,7.248016456068175
LLY,2025-03-31,2025-05-01,2025,Q1,12728500000.0,10504300000.0,2224200000.0,3456100000,4162600000.0,2759300000,,2468800000.0,,696800000,462800000.0,89388800000,41261200000.0,15764800000,73624000000.0,30068100000.0,34499500000.0,38515900000.0,3093300000.0,9311000000.0,12036600000.0,15099500000,1665600000.0,-1600900000.0,,-3352300000.0,1379700000.0,3.06,900604000.0,0.8252582786659858,0.27152453156302786,0.3270298935459795,0.2167812389519582,0.7001167157211001,0.12347408176415837,0.5695791866542564,1.3722583069764966,1.062594576976929,11193100000.0,2.4431581751750735,0.8236378606715831,35422600000.0,,,0.4516993613138686,0.36276172075233626,0.23023763877123368
LLY,2025-06-30,2025-08-07,2025,Q2,11302800000.0,13109900000.0,2170200000.0,3517200000,7503900000.0,2967000000,,2117300000.0,,550200000,,100922600000,49854000000.0,18272900000,82649700000.0,39019900000.0,34180100000.0,39903800000.0,3375900000.0,11013800000.0,14170400000.0,17376200000,3086900000.0,1283000000.0,,-1834900000.0,-1244900000.0,6.29,899800000.0,1.1598807375163676,0.3111795307357469,0.6638974413419684,0.2625013271047882,0.6494863978897711,0.1175950679035221,0.44797894624197154,1.2776557602659155,0.9953946575977899,10834100000.0,2.1837694071548577,0.8189414462172001,36527900000.0,,,0.3598007723679936,0.6837570012925464,0.6827359346642469
LLY,2025-09-30,2025-10-30,2025,Q3,17600800000.0,14592500000.0,3008300000.0,7232400000,7882000000.0,5582500000,,2740700000.0,,1649900000,,114935400000,62071300000.0,23793300000,91142100000.0,40140900000.0,40873600000.0,42506600000.0,9791900000.0,12180400000.0,16107400000.0,22252000000,8835900000.0,6027700000.0,,-2982600000.0,531000000.0,6.21,898804000.0,0.8290816326530612,0.410913140311804,0.4478205536111995,0.3171730830416799,0.9384994935549084,0.19428304943472594,0.6125458300923823,1.546335533084709,1.2428944044602885,21930400000.0,1.786494517364132,0.7929854509576684,32714700000.0,,,0.5386525163692948,3.553261143288844,4.753375244769659
LLY,2025-12-31,2026-02-12,2025,Q4,23546900000.0,15920300000.0,3649300000.0,11525300000,12144500000.0,9331200000,,3767200000.0,,2194100000,1534200000.0,112476000000,55629000000.0,26535000000,,35228000000.0,,42503000000.0,7268000000.0,13744000000.0,17760000000.0,24470000000,3224600000.0,254200000.0,,-2802200000.0,-2878800000.0,7.39,898002000.0,0.6761102310707566,0.48946145777151134,0.5157579129312139,0.39628146380202917,1.4066252119841718,0.3318467939827163,0.8374017568192326,1.5791132054047916,1.1889690019302828,20401000000.0,1.6017712455247786,,35235000000.0,,,0.4250552243774019,0.7821710221122623,0.662248824283882
BRK.B,2020-03-31,2020-05-04,2020,Q1,41452000000.0,,,-63049000000,,-49746000000,,,,-13352000000,2585000000.0,760448000000,,371565000000,385213000000.0,,,,,20172000000.0,,352359000000,,,2968000000.0,,,,,,-1.5210122551384735,,-1.2000868474380006,-0.5355294497597998,-0.26166680693485944,0.21803989227402795,,,,,0.5065606063793974,,,0.07160088777381067,,,
BRK.B,2020-06-30,2020-08-10,2020,Q2,37378000000.0,,,35409000000,,26295000000,,,,9002000000,,788133000000,,393495000000,390880000000.0,,,,,19277000000.0,,378654000000,,,,,,,,,0.9473219540906416,,0.7034886831826208,0.26729691609804446,0.1334546326571784,0.1897040220368897,,,,,0.4959569006753936,,,,,,
BRK.B,2020-09-30,2020-11-09,2020,Q3,43494000000.0,,,37930000000,,30137000000,,,,7517000000,,829946000000,,415155000000,410731000000.0,,,,,19361000000.0,,408791000000,,,,,,,,,0.8720743091001057,,0.6929001701384099,0.29036865748937146,0.14524800408701288,0.20962327669511027,,,,,0.49488882409216983,,,,,,
BRK.B,2020-12-31,2021-03-01,2020,Q4,44409000000.0,,,45403000000,,35835000000,,,,9273000000,8011000000.0,873729000000,,443164000000,422393000000.0,,,,,19208000000.0,,444626000000,,,10044000000.0,,,,,,1.0223828503231327,,0.8069310274944268,0.32344685037593307,0.16405544510941036,0.2033078906617498,,,,,0.48343708403864355,,,0.22617037087076944,,,
BRK.B,2021-03-31,2021-05-03,2021,Q1,44623000000.0,,,14528000000,,11711000000,,,,2688000000,2673000000.0,884393000000,,447987000000,428217000000.0,,,,,18886000000.0,,456337000000,,,2519000000.0,,,,,,0.3255720144320194,,0.26244313470631736,0.10456553426773545,0.05296740250092436,0.2018243020919433,,,,,0.48419311324264214,,,0.05645070927548573,0.07649811830550998,,
BRK.B,2021-06-30,2021-08-09,2021,Q2,48110000000.0,,,35721000000,,28094000000,,,,7296000000,,912493000000,,470409000000,433693000000.0,,,,,19393000000.0,,484431000000,,,,,,,,,0.7424859696528788,,0.5839534400332571,0.2388899872238839,0.12315272555515494,0.21089476850781322,,,,,0.47528364601153106,,,,0.2871207662261223,0.008811319156146743,0.06841604867845598
BRK.B,2021-09-30,2021-11-08,2021,Q3,49014000000.0,,,12484000000,,10344000000,,,,1840000000,,920758000000,,472480000000,439683000000.0,,,,,20191000000.0,,494775000000,,,,,,,,,0.2547027379932264,,0.21104174317541927,0.08757196071791398,0.044936888954535285,0.21292891291740065,,,,,0.47752286702912167,,,,0.1269140571113257,-0.6708673872923807,-0.6567674287420778
BRK.B,2021-12-31,2022-02-28,2021,Q4,49505000000.0,,,48953000000,,39646000000,,,,9055000000,8045000000.0,958784000000,,506199000000,,,,,,20954000000.0,,534421000000,,,10757000000.0,,,,,,0.9888496111503888,,0.8008483991516009,0.3132839061317782,0.16540117482144048,0.20653244109204993,,,,,,,,0.21729118270881728,0.11475151433268031,0.07818866594718411,0.1063485419282824
BRK.B,2022-03-31,2022-05-02,2022,Q1,49426000000.0,,,6812000000,,5460000000,,,,1227000000,2703000000.0,969506000000,,508141000000,,,,,,22572000000.0,,539881000000,,,3090000000.0,,,,,,0.13782219884271435,,0.11046817464492373,0.042980196441538866,0.022526936398536986,0.2039224099696134,,,,,,,,0.06251770323311617,0.1076350760818412,-0.5311123348017621,-0.5337716676628811
BRK.B,2022-06-30,2022-08-08,2022,Q2,48110000000.0,,,35721000000,,28094000000,,,,7296000000,,909860000000,,461229000000,,,,,,24560000000.0,,496126000000,,,,,,,,,0.7424859696528788,,0.5839534400332571,0.24364469710274073,0.12350911129184709,0.21150506671356034,,,,,,,,,0.0,0.0,0.0
BRK.B,2022-09-30,2022-11-07,2022,Q3,49014000000.0,,,12484000000,,10344000000,,,,1840000000,,902296000000,,455430000000,,,,,,25102000000.0,,493438000000,,,,,,,,,0.2547027379932264,,0.21104174317541927,0.09085040511165272,0.04585634869266848,0.2172856800872441,,,,,,,,,0.0,0.0,0.0
BRK.B,2022-12-31,2023-02-27,2022,Q4,61221000000.0,,,-85593000000,,-66717000000,,,,-18881000000,8196000000.0,948452000000,,472360000000,,,,,,25366000000.0,,511602000000,,,12374000000.0,,,,,,-1.3980986916254226,,-1.0897731170676728,-0.5649673977474807,-0.28137217276151033,0.25819335084959494,,,,,,,,0.20212018751735517,0.23666296333703665,-2.748473025146569,-2.6828179387580082
BRK.B,2023-03-31,2023-05-08,2023,Q1,59745000000.0,,,44752000000,,35504000000,,,,8995000000,3051000000.0,997072000000,,504554000000,,,,,,25499000000.0,,546631000000,,,3713000000.0,,,,,,0.749050129717968,,0.5942589338019918,0.2814683859408507,0.1424330439526935,0.23968178827607234,,,,,,,,0.06214746003849694,0.20877675717233846,5.569583088667058,5.5025641025641026
BRK.B,2023-06-30,2023-08-07,2023,Q2,65383000000.0,,,45435000000,,35912000000,,,,9236000000,,1041573000000,,539883000000,489812000000.0,,,,,25295000000.0,,582543000000,,,,,,,,,0.6949054035452641,,0.5492559227933866,0.2660724638486487,0.13791448127015582,0.251093298309384,,,,,0.4702618059415903,,,,0.35903138640615256,0.27194087511547826,0.2782800597992454
BRK.B,2023-09-30,2023-11-06,2023,Q3,53306000000.0,,,-4258000000,,-2798000000,,,,-1560000000,,1019933000000,,525330000000,485206000000.0,,,,,24755000000.0,,569776000000,,,,,,,,,-0.0798784376993209,,-0.05248940081791918,-0.02130470371004892,-0.010973269812821039,0.20905686942181495,,,,,0.4757234053609404,,,,0.08756681764393846,-1.3410765780198655,-1.2704949729311679
BRK.B,2023-12-31,2024-02-26,2023,Q4,76472000000.0,,,34237000000,,27605000000,,,,6348000000,9435000000.0,1069978000000,,561273000000,499208000000.0,,,,,24159000000.0,,607350000000,,,15696000000.0,,,,,,0.4477063500366147,,0.36098179725912755,0.19673135889308768,0.10319838351816579,0.28588251347223964,,,,,0.4665591255147302,,,0.20525159535516269,0.24911386615703762,,
BRK.B,2024-03-31,2024-05-06,2024,Q1,61291000000.0,,,15706000000,,12702000000,,,,2874000000,3168000000.0,1070035000000,,571490000000,492250000000.0,,,,,23670000000.0,,619925000000,,,4393000000.0,,,,,,0.2562529572041572,,0.20724086733778205,0.08890444277240196,0.04748255898171555,0.22911773913937394,,,,,0.4600316812066895,,,0.07167447096637353,0.02587664239685329,-0.6490436181623168,-0.6422374943668319
BRK.B,2024-06-30,2024-08-05,2024,Q2,65383000000.0,,,45435000000,,35912000000,,,,9236000000,,1108860000000,,601697000000,500889000000.0,,,,,23498000000.0,,650273000000,,,,,,,,,0.6949054035452641,,0.5492559227933866,0.2387381024003776,0.12954565950615948,0.23585664556391248,,,,,0.45171527514744875,,,,0.0,0.0,0.0
BRK.B,2024-09-30,2024-11-04,2024,Q3,62048000000.0,,,32508000000,,26251000000,,,,6028000000,,1147251000000,,629069000000,515445000000.0,,122483000000.0,124507000000.0,37181000000.0,23617000000.0,46127000000.0,676524000000,1803000000.0,-2898000000.0,,-3904000000.0,-3065000000.0,12.181339,2155057922.0,,0.5239169675090253,,0.42307568334192885,0.1669196860757723,0.09152661448976727,0.21633626817496782,,,,0.1979226444157954,0.44928703483370247,87326000000.0,,,0.16399654823096838,,
BRK.B,2024-12-31,2025-02-24,2024,Q4,60992000000.0,,,16727000000,,14130000000,,,,2677000000,9687000000.0,1153881000000,,649368000000,502226000000.0,,122324000000.0,124762000000.0,47729000000.0,24008000000.0,43127000000.0,696218000000,4621000000.0,-726000000.0,14583000000.0,4268000000.0,1653000000.0,,,,0.2742490818467996,,0.23166972717733472,0.08703847433196585,0.04898252072787402,0.21143254807038162,,,,0.19212834633058604,0.43524938880179154,77033000000.0,,0.23909693074501573,-0.20242703211633015,-0.5114349972252241,-0.488136207208839
BRK.B,2025-03-31,2025-05-05,2025,Q1,59357000000.0,,,5148000000,,4603000000,,,1257000000.0,476000000,3265000000.0,1164532000000,,654471000000,507790000000.0,,124006000000.0,125927000000.0,42180000000.0,24034000000.0,46127000000.0,700821000000,10903000000.0,6622000000.0,4281000000.0,-16401000000.0,53000000.0,2.133334,2157333421.0,,0.08672945061239618,,0.0775477197297707,0.028132644532760046,0.01581064324552696,0.20388276148701795,,,,0.19241035890054717,0.43604641177743503,83747000000.0,4.09546539379475,0.07212291726333878,-0.03155438808307908,-0.6722271743282822,-0.6376161234451267
BRK.B,2025-06-30,2025-08-04,2025,Q2,63519000000.0,,,38137000000,,30348000000,,,1253000000.0,7639000000,3329000000.0,1163968000000,,667989000000,493692000000.0,,124034000000.0,127020000000.0,100486000000.0,24371000000.0,46657000000.0,713191000000,10085000000.0,5227000000.0,,49358000000.0,-1166000000.0,5.734003,2157333421.0,,0.6004030290149404,,0.477778302555141,0.18172754341763112,0.10429152691482928,0.21828435145983394,,,,0.19015283185800963,0.4241456809809204,26534000000.0,30.4365522745411,,-0.02850893963262622,-0.16062506877957522,-0.15493428380485633
BRK.B,2025-09-30,2025-11-03,2025,Q3,63747000000.0,,,38105000000,,30796000000,,,1261000000.0,7241000000,3333000000.0,1225963000000,,698155000000,525522000000.0,,,,,25319000000.0,,743987000000,,,,,,,,,0.5977536197781856,,0.4830972437918647,0.17644219406865239,0.10047937825203535,0.20798996380804316,,,,,0.4286605713222993,,30.21808088818398,,0.027382026817947394,0.1721730035683524,0.1731362614757533
BRK.B,2025-12-31,2026-03-02,2025,Q4,60621000000.0,,,1069000000,,1221000000,,,1298000000.0,-157000000,3549000000.0,1222176000000,,717419000000,502473000000.0,,125763000000.0,129081000000.0,51877000000.0,24424000000.0,43539000000.0,763186000000,11192000000.0,4990000000.0,16646000000.0,-38392000000.0,2511000000.0,,,,0.017634153181240824,,0.020141535111594992,0.0068077371800858355,0.0039961511271699,0.19840350325975964,,,,0.17992414474665433,0.41112982090959077,77204000000.0,0.8235747303543913,0.27459131324128605,-0.006082764952780693,-0.936091349315478,-0.913588110403397
AMZN,2020-03-31,2020-05-01,2020,Q1,75452000000.0,,44257000000.0,3989000000,,2535000000,,1452000000.0,402000000.0,744000000,5362000000.0,221238000000,85985000000.0,65272000000,155966000000.0,79711000000.0,24849000000.0,,,18857000000.0,17836000000.0,33755000000,,,6795000000.0,,,,,,0.052868048560674334,,0.03359751895244659,0.1553499203333742,0.045832994331895964,1.364177944114483,1.0787093374816525,0.8421422388378016,6274000000.0,,0.7049693090698704,,9.922885572139304,0.09005725494354026,,,
AMZN,2020-06-30,2020-07-31,2020,Q2,88912000000.0,,52660000000.0,5843000000,,5243000000,,1580000000.0,403000000.0,984000000,5748000000.0,258314000000,110908000000.0,73728000000,184586000000.0,93896000000.0,34486000000.0,,,19599000000.0,19918000000.0,38998000000,,,7459000000.0,,,,,,0.06571666366744647,,0.05896841821126507,0.2844509548611111,0.08118801148989215,1.376804973791587,1.181179176961745,0.9724482406066286,17012000000.0,,0.7145799298528148,,14.498759305210918,0.08389193809609502,,,
AMZN,2020-09-30,2020-10-30,2020,Q3,96145000000.0,,57106000000.0,6194000000,,6331000000,,1668000000.0,428000000.0,569000000,6523000000.0,282179000000,112969000000.0,82775000000,199404000000.0,101912000000.0,33288000000.0,,,23735000000.0,20832000000.0,45329000000,,,11063000000.0,,,,,,0.06442352696448073,,0.06584845805814135,0.3059377831470855,0.08974445298906014,1.3628937660137714,1.1084955648010049,0.8755985556166104,11057000000.0,,0.7066578306677677,,14.47196261682243,0.1150657860523168,,,
AMZN,2020-12-31,2021-02-03,2020,Q4,125555000000.0,,79284000000.0,6873000000,,7222000000,,1968000000.0,414000000.0,566000000,7618000000.0,321195000000,132733000000.0,93404000000,,126385000000.0,33174000000.0,,,23795000000.0,24542000000.0,52551000000,,,14823000000.0,,,,,,0.05474095018119549,,0.05752060849826769,0.3092801164832341,0.08993913354815611,1.563598437086505,1.0502274795268425,0.8619535546148672,6348000000.0,,,,16.60144927536232,0.11805981442395763,,,
AMZN,2021-03-31,2021-04-30,2021,Q1,108518000000.0,,62403000000.0,8865000000,,8107000000,,1987000000.0,399000000.0,2156000000,7508000000.0,323077000000,121408000000.0,103320000000,219757000000.0,115404000000.0,33227000000.0,,,23849000000.0,24289000000.0,60658000000,,,12082000000.0,,,,,,0.08169151661475516,,0.07470650030409702,0.3138598528842431,0.1003723570542007,1.3435558705819355,1.0520259263110463,0.8453693112890368,6004000000.0,,0.6802000761428391,,22.218045112781954,0.11133636816012091,0.43823888034777075,1.2223614941087992,2.1980276134122287
AMZN,2021-06-30,2021-07-30,2021,Q2,113080000000.0,,64176000000.0,7702000000,,7778000000,,2158000000.0,435000000.0,868000000,8038000000.0,360319000000,140848000000.0,114803000000,245516000000.0,117792000000.0,51762000000.0,,,24119000000.0,26835000000.0,68436000000,,,14288000000.0,,,,,,0.06811107180756987,,0.0687831623629289,0.27100337099204724,0.086345710328903,1.255332080739567,1.19573485465906,0.9909756180385765,23056000000.0,,0.6813851059755384,,17.70574712643678,0.12635302440749913,0.2718193269749865,0.31815848023275717,0.4835018119397292
AMZN,2021-09-30,2021-10-29,2021,Q3,110812000000.0,,62930000000.0,4852000000,,3156000000,,2153000000.0,493000000.0,1155000000,8948000000.0,382406000000,138531000000.0,120564000000,261842000000.0,123994000000.0,51376000000.0,,,30933000000.0,28610000000.0,71592000000,,,15748000000.0,,,,,,0.043785871566256365,,0.028480669963541854,0.1047078729969145,0.03301203433000528,1.1591031521471944,1.117239543848896,0.8677677952158975,14537000000.0,,0.6847225200441416,,9.841784989858013,0.14211457242897882,0.15255083467679026,-0.21666128511462707,-0.5015005528352551
